text,tags
"Удобные нереально 
Очень удобные, качественные и стильные кроссовки подойдут под любой образ
Рекомендую, качество отличное
Хорошее качество.
Большемерят, на 40 подошел 39 
","[""Удобные"", ""Большемерки"", ""Комфортные""]"
"Классные, цвет ближе к бордовому. Идут в размер
Очень удобные 
Цвет - не красный точно. 
За неверное описание сняла звезду.
Примерять не стала.
Хорошие кроссы. Супруге понравились
Суперские кроссовки, большемерят, поэтому перезаказывали  на размер меньше. Сын доволен  
Я очень сильно сомневаюсь, что эти залитые клеем кроссовки с отвратительным запахом химии являются оригинальным товаром. В ответ Lamoda напишет, что они поставляют только оригинальные бренды..  
Бомбезные кроссы!!! Выглядят просто шикарно,размер соответствует 
Легкие и удобные 
","[""Не натирают"", ""Приятная кожа"", ""Удобные"", ""Идут в размер"", ""Прочные"", ""Большемерки"", ""Лёгкие""]"
"Визуально понравились, цвет молочный. Обычно ношу 37. Но почитав отзывы взяла 37,5 и ошиблась, оказались большими на размер
Шикарные, удобные
Симпатичные кеды, но маломерки, на размер точно.
Мягкие, удобные. Смотрятся аккуратно.
Очень удобные кроссовки 
","[""Маломерят"", ""Удобные"", ""Не соответствует размеру""]"
"Красивые, надеюсь будет удобно ходить. Взяла на вырост
На уровне. 
Хорошие кеды. Но жестковаты. Ребенок при активной носке натер ножки. 
Классные кеды! Люблю этот бренд, очень хорошая обувь
Качественные
Качественные
","[""Амортизируют"", ""Не натирают"", ""На среднюю стопу"", ""Удобные"", ""Прочные""]"
"Нравится дизайн, но у них очень высокая платформа, если вы ищете именно удобную модель, то это не она., спотыкаюсь каждые несколько метров. Плюс они (как и остальные кроксы) Сильно маломерят, взял на 2 размера меньше и нога все равно очень свобоно болтается

Ну очень тяжелые(
Очень понравились,но у дочери нога прям болтается в них.
Просто супер! Оригинал
Классные ) мощные ) 
Пришлось отказаться после примерки, великоваты. На полную ногу скорее всего
Круто из Крутых
Сабо просто огонь. Но я погорячилась с размером. Перезаказала.
Шикарные! Купили красивые джибитсы к ним и вау эффект!
Долго выбирала, перемерила все виды кроксов, эти самые лучшие, удобные.
Шикарные, спасибо Ламоде за такие эксклюзивные товары, в размер 
Отличные crocs стильные и легкие 

Классные кроксы! Размер в размер. 
Хорошие наверное, но не за эту цену, бирки на китайском и тд. Можно заказать аналог дешевле
","[""Лёгкие"", ""Маломерят"", ""Не соответствует размеру"", ""Жмут в носке""]"
"Очень удобные.Как и писали-на широкую ногу...у меня узкая.Еще подумаю
Комфортные, стильные, в размер, все подошло 
Было бы больше звезд, поставила бы! 
Для широкой стопы. 
Сначала забрала их домой, но все таки велики. 

37,5 смело подойдет на 38.5. На коробке указан 38.
На фото черные - 39 размер, который мне подходит по размерной сетке. Но они большие очень и в длину и в ширину. 

Классные сабо, мне немного широковаты, но взяла, буду дома мерить, очень понравились 
Классные, удобные. Заказывала на примерку 2 размера 40 и 41. Подошли 40 на стопу 26 см. Кстати, подошедшая пара была в идеальном исполнении, а вот с другим размером были нюансы. Сабо были как-будто из разной партии, подошва отличалась на 0,5 см по длине, хотя размер был указан 41 и по качеству эта пара была не очень, клей торчал, надпись на подошве сзади криво приклеена. Я обратила на это внимание сотрудницы ПВЗ и она даже составила акт по браку.
","[""На широкую стопу"", ""Есть дефекты"", ""Удобные"", ""Не промокают"", ""Плохо держат ногу"", ""Прочные"", ""Не соответствует размеру""]"
"Отличные кеды
Отличные красивые кеды, маломерят 
Качество топ
Кеды просто бомба
Подошва деревянная, на узкую ногу…отказ!
Качество в целом не плохое..
","[""На узкую стопу"", ""Не натирают"", ""Комфортные"", ""Удобные"", ""Прочные"", ""Приятная кожа""]"
"Понравились, но не подошел размер
Красивые, без дефектов. Жестковаты, тк полный кожзам , на 22.5 см ногу сел 35рус размер по таблице. Выбрала другие , с текстилем.
Качественные аккуратные кеды 
Крутые кеды, мне понравились ! Смотрятся стильно ! Размер в размер 
Модель классная, жаль что не из натуральной кожи
Удобные кеды
Очень удобная обувь 
Это моя любовь . Качество топчик и смотрится шикарно 
удобные, красивые
Прекрасные красные кеды )))) стильно смотрятся. Качество отличное ! Пума прям радует своими коллекциями )))
Отличные кеды
Кеды хорошие, но дочь выбрала другие
Легкие, удобные кеды, шикарного цвета. 
Подруга стилист в восторге) говорит, что модель и «в пир, и в мир». Можно почитать с большим количеством образов. Размер подошел на стопу 26,3 см.
Жестковаты конечно , но это и не кроссовки , а кеды …  мне в размер 
Очень классные 
В размер.Классные.
Хорошие, яркие. Качество без нареканий 
Не очень ,на картинке красивее сильно ,большемерят 
Отличные кроссовки рекомендую 
Летают , стелька шик
Суперские, выглядят качественно и красиво, очень удобные как по мне, размер в размер
Покупала для мужа размер 46, он очень доволен, удобные идут в размер. Спасибо большое 
Классные кеды,но на узкую ногу,жалко что не подошли
","[""На узкую стопу"", ""Не натирают"", ""Удобные"", ""Идут в размер"", ""Прочные"", ""Не соответствует размеру""]"
"Хорошие кеды 
Протерлись стельки и стерлась подошва
Сыну понравились. Качественные. 
Отличные кеды. 
Берем эти кеды ребёнку уже не первый раз для школы. Хорошо смотрятся и удобные. 
Отличные для своей цены 
Рекомендую, ребенок доволен
Внешний вид 
Кеды очень хороший ребенок доволен 
Хорошие, в размер
Хорошие, легкие, аккуратно сделаны, реально большемерят на пол размера, но оставила и себе и дочке взяла одинаковые 
Классные кеды, сын носит с удовольствием. У нас кстати узкая нога, сели отлично 
Отличные кеды 
Отличные кеды! Цена адекватная, пошиты качественно.
Качество отличное 
","[""Удобные"", ""Идут в размер"", ""Прочные"", ""Большемерки"", ""Лёгкие""]"
"Пришел другой размер
Удобные. Ноге очень комфортно. 
Минус одна звезда за то, что они очень сильно пачкаются и только полноценная стирка уберет пятна. 
От малейших капель сразу остаются разводы. 
Один день носишь и потом сразу полностью мыть… 
Размер в размер, удобные
Кроссы очень легкие На ноге смотрятся стильно Не угадала с размерам Выглядят как на фото 
Удобные, красивые 
Отличная модель, удобные , кайфовые. 
","[""Маломерят"", ""Удобные"", ""Не промокают"", ""Идут в размер"", ""Лёгкие""]"
"Хорошие кеды, удобно обуваются, в наборе вторая пара шнурков 
Отличные! Дочка в восторге 
Тонкая резина на подошве быстро протерлась на 3 месяц и отклеилась подошва сбоку на сгибе на одном кеде
Удобные, классные кроссы.
Идут в размер. Качество отличное. Не давят. Мягкие
","[""Удобные"", ""Не давят"", ""Идут в размер""]"
"Самые удобные кеды. Отходила сезон и на следующий, как новые. 
Единственное, достаточно маркие и уже пыльный цвет. 
Но они настолько удобные, что этот нюанс не учитываю. 

Легко грязь оттирается салфетками для ткани или велюра 
Удобно и красиво! Тапки прям красивые !!! 25 стопу взяла 38 размер, 39 большие 
Цвет  только нужно обращать внимание на размер при выборе, ниже указан российский 
Красивый цвет , мягкие , удобные 
Хорошие кеды, но на мою широкую ногу не подошли по полноте. 
Отличные кеды, красивый бирюзовый цвет. Надеюсь,  что будут удобные в носке.
Сомневалась между  36,5 и 37, но выбрала 37 и не ошиблась.
Очень удобные, но оказались большие, перезакажу на размер меньше.
Лёгкие, удобные
Хорошие келы, но продавец прислал не тот размер
Легкие и удобные 
Все восхитительно, боялась что по размеру не подойдут, но прочла отзывы и заказала на размер меньше. Очень люблю их, мягкие, комфортные и оригинальные 
Размер хороший, брала 38 подошёл идеально, очень мягкая подошва, удобные!!
Все понравилось.
Жене понравились 
Не очень понравились, что-то в них не то,вроде и красивые но не удобные
На вид не плохие, мягкие, посмотрим как будут в носке
Прислали не тот размер, хотела перезаказать, но увы уже нет размера ( 
Цвет вживую ярче чем на фото
Очень мягкие, лёгкие, брала 39 размер, 40 оказались велики, приятный нежный цвет, покупкой довольна
Отличные кроссовки, очень удобные 
Все отлично, в размер, удобные
Мягкие, удобные, красивые.
Красивые, не угадала с размером
Ленин и удобные. Рекомендую к покупке
Мягкие, удобные 
Кеды симпатичные , но примерить не удалось . Прислали вместо 38 размера 39 . И как видно по фото есть темные пятна на одном кроссовке и следы грязи на подошве . Снижаю оценку за доставку неправильного размера обуви . 
Любовь с первого взгляда, очень удобные )
Не подошли 
Размер немного больше чем нужно, но сидят хорошо 
Красивые, удобные
Пока меня все устраивает, удобно, размер подошел идеально, посмотрим насколько мне их хватит)
классные, удобные, по размеру
Отличные куды! Цвет еще красивее, чем на фоторазмер в размер, удобные и мягкие!
Рекомендую
Красивые, удобные кеды! 
Универсальные под любую одежду. Мягкие идут в размер. На стопу 23 см взяла 36,5
","[""Не натирают"", ""Удобные"", ""Не промокают"", ""Идут в размер"", ""Прочные"", ""Лёгкие""]"
"Соответствуют заявленной цене.
удобные, разнашиваются, качество хорошее
хорошие, заломов нет
все нравится 
Хорошие кеды, очень удобные, красивые 
Красивые кеды, выглядят свежо! Комфортные)
Красивые ,  удобные . 
Заказывали несколько пар, но сын выбрал эти кеды сказал в размер очень удобные
Ожидала большего, оказались очень жесткими,на узкую ногу. Несмотря на то , что брала на размер больше, еле влезла нога. Хотя внешне симпатичные.
Удобные , классные 
Легкие 
Прекрасное качество и вид, ношу с удовольствием 
Вроде неплохие, но после первой же использования на сгибе носка сильно уж «смялось» и уже выглядит не так кайфово) если получится потом добавлю фото. Только поэтому 4ре балла
Неплохие кеды. Но размер оказался велик на стопу 25 см. 
Кеды красивые, качественные, но прислали не тот размер (39)!
Не соответствует размеру большемерят
Стильные, модные 
Шикарные и стильные !!!
Размер в размер 
Очень удобные кеды. Мягкая подошва, хорошие материалы, размер соответствует заявленному. 
Понравилось:
Кеды в размер, мягкие, очень удобные, классная подошва 
Не понравилось:
Ярко белый цвет - пачкаются моментально, золотая надпись сбоку и на язычке Puma как будто сделана фольгой, очень желтая, глянцевая и блестящая, на мой взгляд смотрится неорганично
Очень красивые и мягкие кеды.
Очень удобны и эстетичные. Размер в размер 
Отличные кеды,идут в размер
Кеды подошли в размер. Все хорошо
Полностью соответствуют описанию. Очень удобные и красивые 
Неудобные - давили на большой палец в районе сгиба кроссовка. Пришлось разнашивать и подкладывать мягкие наклейки на это место. Но как разносила - стало нормально
Очень красивые
Мягкие,но мне не подошли так как заужен мыс 
Все отлично 
","[""Комфортные"", ""Удобные"", ""Не промокают"", ""Не давят"", ""Идут в размер"", ""Прочные"", ""Лёгкие""]"
"Легкие как и все модели этого бренда. В отзывах пишут что большемерят.Ношу 45 размер взял 46 и непрогодал с плотным носком будет самое то. 
Летние модели более мягкие при амортизации. 
Полный восторг, 
Качество хорошее 
Лучшие кроссы! Одни из самых удобных!
Легкие и удобные
широкие. большемерят. много клея
Удобные, не про макают.
Очень классные
","[""Амортизируют"", ""Не натирают"", ""Удобные"", ""Не промокают"", ""Приятная замша"", ""Большемерки"", ""Лёгкие""]"
"Очень удобно 
Сомневаюсь в оригинальности, потому как есть такого же бренда, приобретённые в Европе, но кроссы очень удобные!       
Супер. Отличные кроссовки для бега с хорошей амортизацией. 
Удобные, легкие, красивые, рекомендую 
Очень удобная вещь! Супер!
","[""Удобные"", ""Лёгкие"", ""Амортизируют""]"
"Классные сабо
Прикольные, но чуть пятке некомфортно в них 
Суперские и очень удобные
На стопу 25,5 сели идеально
На широкую ногу, на высокий подъем, соответствуют таблице размеров. До них ходил в кроксах было не комфортно из-за высокого подъема стопы в hike мне лучше
Очень красивые , четкие , идет размер в размер 
Очень удобные 
С виду все норм, но были упакованы просто в пакет.  Бирка с брендом присутствовала.
Великолепно. Очень удобно по сравнению с другой подобной обувью, легкие, нога не скользит, широкие,поэтому пальцам не тесно. Взяла как обувь для работы. 
Норм тапки, но дороговато за такие
","[""На широкую стопу"", ""Комфортные"", ""Удобные"", ""Идут в размер"", ""Прочные"", ""Лёгкие""]"
"Хорошие кроссы, но проблема в том, что при активной носке они начинают отходить на месте сгиба носка. Также они красятся да так, что потом нужно по 10 часов замачивать с отбеливателем. Удобнее чем конверсы благодаря широкому носку. 
Ну очень большемерят! 40 по факту 41 размер, даже на самих кедах это указано! я со своими 25.5 утонула просто! Размерная сетка, указанная к товару, вводит в заблуждение покупателей
Порадовали качество изготовления и комплектация обуви. Разочарование - несоответствие размерной сетки Ламода и Два Мяча, для точности лучше определять размер на сайте бренда.
Любимые кеды ❤️
Ну видно клей 
показалось сильно увеличили ногу - не взяла
Отошла подошва в первую неделю,во вторую образовались прорывы у отверстий для шнурков.
Хороший дизайн, долго искала замену конверсам. По сравнению с ними, эти кеды жарковаты и все-таки жестковаты. За свои деньги по скидке вполне ок вариант
классные, но после первой стирки красный цвет переходит на белые вставки. поэтому или не мочите, или потом тщательно отмывайте порозовевший белый цвет :)
Отличные кеды. 
","[""Амортизируют"", ""Не соответствует размеру"", ""Не промокают"", ""Сильно натирают"", ""Плохо держат ногу"", ""Большемерки"", ""Промокают""]"
"Хорошие,но виден клей
Проделка. Чтобы получить свой размер надо заказывать на два размера меньше, не смотря на цифры. Ламода клеит не правильные бирки
Что говорить о таких кроссовках! Топ)
Отличные кроссовки 
Здравствуйте! Данная «последняя» пара 43 размера «гуляет» по пунктам выдачи уже не первый месяц, судя по их состоянию: много клея, затертые «носы» и пятна на голубой ткани
Клей торчит
Шикарные кроссовки на высокой подошве
Крутые, но не подошли по размеру
Везде клей, и какое-то странное положение ноги, не удобно. сначала взял, потом оформил возврат, не удобные и «грязно» сделанные 
","[""Амортизируют"", ""Жмут в носке"", ""Есть дефекты"", ""Не натирают"", ""Маломерят"", ""Не соответствует размеру"", ""Промокают""]"
"мягкие , красивые , легкие кроссовки . очень рада покупке 
Красивые и очень удобные 
очень красивые и удобные кроссовки ,цена
Очень понравились,шикарные,заказа 38, размер в размер подошел
Кроссовки супер. Давно хотела купить . На ногах не чувствуется очень лёгкие. Качество 
Легкие и удобные. На вид оригинал 
Отличные! Дышащие
Легкие и удобные 
офигенские, мягкие, просто топ 
Пришли кроссовки на одну ногу, но разного размера, 9 и 8,5
Очень легкие, удобные кроссовки 
Упаковано отлично, очень удобные, размер соответствует.
Хорошие кроссовки
Не понравилась модель на ноге, плюсы-легкие, удобные
очень удобные!
Отличные кроссовки, оригинал, легкие, удобные, очень красивые, в размер
Это что за китайская фигня за такие деньги? Бред 
Теперь любимая пара у меня! Оч удобные!!!
Отличное качество 
Все отлично!)
Хорошие качественные кроссовки, купили дочке подростку. Качество устроило, удобные, не натерали с первого дня, комфортно в них. Успели на скидки, что очень приятно)
Идеальные, лёгкие и невероятно удобные. Размер в размер
Отличные кроссовки. Проходила в них все лето, даже не жарко было. 
Удобные, стильные. Доставили быстро
Кроссовки отличные, идут в размер. Но почему то после первой носки, стерся логотип на стельке, сын кричит что я ему вязла подделку, потому что до этого несколько найков было и такого не было. Не знаю, беру вещи на Ламода, потому что уверена что здесь оригинал. 
Издалека смотрятся классно. Вблизи все плохо: клей и неровно наклеенная подошва. Не оправдывают свою цену в 12,5к
Кроссовки классные, но чуть не угадала с размером, но оставила потому что очень их хотела) смотрите на длину стопы.
Офигенные кроссовки, стильные и удобные ! Теперь самые любимые 
мягкие, удобные и дышащие. размер подошел идеально 
Дочь очень довольна.
Лучшие кросы
Кайфовые , буду тренить в них
Все супер 
Внучка сказала , что очень  удобные кроссоаки
Или любимые) удобные стильные 
Подошел по итогу 37,5 размер, обычно ношу 37. Мягкие, комфортные в ходьбе! 
Удобнее кроссовок я не встречала
","[""Комфортные"", ""Удобные"", ""Лёгкие"", ""Идут в размер"", ""Приятная кожа""]"
"Отличные, очень удобные 
Хорошие, удобные, лёгкие кроссовки. 
Кроссовки очень нравятся. Прекрасно фиксирт стопу. Отлично гасят ударную вллну на колени при прыжках. Однозначно советую.
Отличные кроссовки. Удобные и красивые .Качественно сделаны .

Кроссовки легкие и удобные. Выглядят на 100%. Доставка быстрая. 
Довольна покупкой. Бегаю в них.
Будто по облачкам хожу, отдача супер, я в восторге, лишь коробка пришла немного потрепанная 
Кроссовки понравились. Качество на высоте
Кроссовки очень удобные, легкие и дышащие. Отлично подойдут для зала. 
Очень удобные , легкие! Заниматься спортом или просто гулять в них одно удовольствие!
Невероятно удобные 
Отличные кроссовки 
","[""Амортизируют"", ""Удобные"", ""Идут в размер"", ""Прочные"", ""Лёгкие""]"
"Удобные, качественные кроссовки.
Красивые, удобные
Легкие, удобные несколько узковаты.
Хорошие но не понравились как сидят на ноге 
Все вроде отлично, но пока слегка дубовые)
Отличные кроссовки, цвет яркий, на узкую ногу прекрасно сели, соответствует размерной сетки 
Отличные кроссовки все как всегда у Nike!
Один кроссовок пришел с браком 
Там где большой палец растянута сильно кожа 
Отказ по браку 
С подарком угадал)жена оценила;)
качество на 5из5
Три недели использования, и начал отрывать носок от подошвы. На оригинальном найке это не допустимо.
Вживую ещё красивее кроссовки!!!
 очень довольна!
Качество отличное 
очень модные
Очень качественные, красивые и удобные кроссовки, рекомендую.
Легкие и удобные. Подошва твердая, но при ходьбе все отлично. При температуре 10-12 градусов и средней интенсивности ходьбы, на грани перегрева
Качество вроде  неплохое, посмотрим на эксплуатацию 
Супер кроссовки 
Всё супер!!!
Найки максы были есть и будут одни из популярных, потому что красивые, удобные, комфортные. Жаль на мою широкую стопу они не подходят.
Все отлично, размер подошел.
Успел взять со скидкой новые видно что не ступала нога человека идут в размер 
Отличные кроссовки, классный материал. 
ноги влезли))
Отличные кроссы , очень качественные , на узкую ногу
Кроссовки просто огонь, пришлось много раз пере заказывать, все с какими то дефектами, кое как нашёл которые устроили
Супер очень понравились
","[""На узкую стопу"", ""Комфортные"", ""Удобные"", ""Не промокают"", ""Прочные"", ""Лёгкие""]"
"Качество топ, смотрятся хорошо, после носки напишу дополнительный отзыв
Хорошая обувь, удобные
Отличные кроссовки на лето и раннюю осень 
Не удобные
Отличные кроссовки, качественные,легкие, сын доволен.
Ожидал качества лучше, так как фирма зарекомендовала себя, но здесь прям плоховато. Все в клею, кривые линии, неровные склейки. Материал хороший, есть поддержка стопы. Не мягкие, достаточно жесткие но удобные. Узковаты лично для меня. Идут в размер. Если брать по скидке до 15к, то норм. Выше это уже бред. Они не стоят больше 15
Великолепные и удобные кроссовки. Уже вторая модель после такой же пары только в замше. Идеальная носка. Муж счастлив 
Качество - паль (слепые клея), но удобные. Все равно не выкупил 
Легкие, удобные. Под любой образ
Деревянные. Не рекомендую. Цена завышена в разы. Очень печально
лютые кроссовки, ещё и с такой скидкой  в ЦУМе 31000 стоят
Удобные и красивые 
Хорошие кроссовки, немного узковаты (на мою ногу), в остально отлично.
Легкие . Удобные . Качественные 
Идеальные 
Обувь пришла в коробке размен соответствует качество премиум 
Хорошие кроссовки
Легкие удобные красиво смотрится 
Хорошего качества 
Красивые, относительно удобные. 
Это либо подделка, либо товар низкого качества, все швы в белом клее. Кроссовки с вьетнамского рынка за 1000 Нормальный человек такого качества кроссовки не купит. 
","[""Не натирают"", ""Удобные"", ""Идут в размер"", ""Прочные"", ""Не соответствует размеру"", ""Лёгкие""]"
" очень клевые 
дочери понравились. 
Отличные кеды. Удобно, ничего лишнего
быстро порвались пятки 
Легкие, удобные. Отказ в пользу других 
Кеды  хорошие, на узкую ногу, но есть недочёты на самой подошве, поэтому отказ в пользу других, чёрная подошва криво прокрашена. Я человек капризный, поэтому для меня это минус.
","[""На узкую стопу"", ""Есть дефекты"", ""Удобные"", ""Не промокают"", ""Плохо держат ногу"", ""Прочные"", ""Лёгкие""]"
"Отличные кроссовки, ношу уже пару месяцев, очень удобные. Мягкая стелька. Размер 38 ( uk 6) подошел на стопу 25 см
Очень удобные, в размер)
очень милые кеды,но размер пришел не тот,к сожалению. если бы был мой размер,взяла бы! 
красавчики!
Пришли и на полтора размера больше…

На мой 41ый подошел 40ой размер. Прям комфортно и просторно. Не стала выкупать, так как мне досталась пара, на которой были видны следы клея(
Мягкие, удобные, для города лучше не придумаешь
Чудеснейшие конфетки, сочетание цветов просто бомбическое  Мягкие, удобные. Выбирала между ними и Самба, эти оказались комфортней для моей достаточно широкой стопы, ноги как в тапочках. 
Кеды нормас достойные 
Красивые! Удобные! 
Очень интересная и нежная расцветка, взяла такие для мамы. Очень удобные и соответствуют размерной сетке
порвались от первой стирки(
Очень удобная стелька, размер в размер.
Очень удобные мягкие, цвет конечно марки очень, после чистки уже не такой нежный. На 25 см стопы идеально подошли 38р
Покупала в другом магазине , кеды пума 
 У меня 38 размер российский 
Взяла так же по этикетке как там , но они почему то на размер больше , странно ….
38 размер это 39 российский. Нужно брать на размер меньше 
Клей видно , а так выглядит классно 
Очень нежные 

Кеды пришли хорошие, только не того размера. Если нет размера зачем присылать на размер больше. Поэтому отказ.
Очень классные и удобные 
Качество хорошее, идет в размер, жена довольна
Супруге понравились 
Удобные мягкие кеды, красиво смотрятся, покупкой довольна, в размер, рекомендую.
Наимилейшие кеды, удобные, красивые, да и с приятной скидкой выкупила.
отличные кеды
кроссовки удобные,но ОЧЕНЬ СИЛЬНО большемерят
Кроссы прикольные, но ооооочень пачкаются! Надеюсь, что удастся отмыть и они по-прежнему будут прекрасны 
Племянница довольна
Очень красивые и мягкие кеды
отличный вариант на весну,лето,немного большие,но не страшно,всем советую
Очень хорошие, легкие, качественные 
","[""На широкую стопу"", ""Не натирают"", ""Комфортные"", ""Удобные"", ""Не промокают"", ""Идут в размер"", ""Лёгкие""]"
"На лето самое то
Очень легкие, на сухую теплую погоду. Комфортные.
Мягкие, удобные..
Муж говорит, удобные как тапочки. Носит в цвете хаки, теперь еще купили такие же синие. В размер
Очень легкие, текстильные ботинки для лета, и сухой весны и осени
Мужу понравились, носит на голую ногу и доволен
Сами по себе красивые летние ботинки, но....Купил 16 июля,  и месяца не прошло протерлась дырка в носке. Я конечно понимаю, что ботинки не самые дорогие, но вроде бы это обувь! Вроде бы не должны за месяц протираться до дыр, вроде бы производитель должен учитывать, что это обувь, а не тряпичный аксессуар!
Отличные кеды, невесомые. Немного маломерят: на 43,5 взял 44 размер. 
","[""Есть дефекты"", ""Комфортные"", ""Удобные"", ""Не промокают"", ""Не соответствует размеру"", ""Лёгкие""]"
"Отлично подошли
Нашла идеальный оттенок бордового, идеально подходят под широкие брюки, очень удобные, объемный задник, бока и язычок создают эффект массивности и ощущение, как в тапочках. Размер соответствует, такой же по сетке, как в адидас для сравнения
Кеды просто супер 
По размеру все подошло отлично.
Очень качественные, цвет бомба
Удобные в носке, ощущение как в тапочках, круто для любого образа: спортивного, с юбкой, шортами  
Кеды Мики Мауса) 
Очень удобные 
Любимая обувь , очень удобные и стильные 
Цвет насыщенный, прям как на фото и очень удобные! 

Вроде бы неплохие, но показались неудобными + цвет в реальности отличается
Боковины пузырем. Язычек пузырем. Ногу не держат, ощущаются как тапки.
Очень удобные!сын очень доволен)
Прикольные, с отличной скидкой
","[""На широкую стопу"", ""Удобные"", ""Идут в размер"", ""Прочные"", ""Приятная кожа""]"
"Не понравилось, что на коробке производителя стоит дата изготовления 2023 год, получается обувь Аутлет. Об этом надо предупреждать в описании товара. Обувь 2 года была на складе, мне это не подходит.
. На стопу 25,5 размер рус 39,5/40,5 eur, хорошо, с нужным запасом. Это единственный плюс. Левый выше, правый ниже, стелька в «разобранном» состоянии . Очень сильный запах клея, дефекты на фото. Что называется ожидание/реальность
На одном из кроссовок затерта замша.на носке. Не выкупила.
Сомнение в подлинности. Выполнены не аккуратно, следы клея у подошвы. 
Суперские 
Классные! Удобные 
Бомба. Удобные, красивые.
На стопу 27.3 хорошо  подошёл  42.5 rus
Сделаны в Индонезии  в сентябре  24 года
","[""Есть дефекты"", ""Не натирают"", ""Удобные"", ""Не промокают"", ""Сильно натирают"", ""Не соответствует размеру"", ""Промокают""]"
"Отличные лоферы
Отличные но на полную ногу, у меня узкая , поэтому свободные очень
Мягкие, даже слишком. Удобные. Выбрала другие, эти тоже советую
Мне понравились, удобные. Единственное заказала 37, пришли 38, менять не стала, чуть велики, но не критично для меня. Но это минус, я несколько пар разных заказала и бвли ещё с не верным размером, от других отказалась.
Мягкие. Удобные. Есть еле заметная разница в цвете между правой и левой. Но в них комфортно - выкупила.
Хорошая, удобная модель
Как-то и да и нет. Вживую вид тапка. Цвет ощутимо розовый, не беж. Удобные. Но на мою стопу будут натирать под косточкой, т.е. высокие края.
","[""На узкую стопу"", ""Удобные"", ""Идут в размер"", ""Не натирают""]"
