text,tags
"[""Прекрасная стильная сумка!"", ""Крутая сумочка, давно хотела - наконец-то, приобрела Качественное изготовление, приятные материалы, удобные кармашки. "", ""шикарная сумка, качественная, придраться не к чему "", ""Прикольная"", ""Сумка понравилась.Обидно только,что вчера выкупила по цене 12250,а \nсегодня она уже стоит 8699.\n""]","[""Высокое качество"", ""Хорошая упаковка"", ""Удобная""]"
"[""Отличная сумка, не большая, но паспорт и документы на машину входят свободно."", ""Очень удобная !"", ""\nОтличная сумка за хорошую цену, ребенку 9 лет понравилась. Посмотрим сколько продержится."", ""Хорошая сумка"", ""Хорошая,компактная сумка"", ""Товар супер ""]","[""Хорошая цена"", ""Удобная"", ""Вместительная"", ""Компактная""]"
"[""Достаточно места"", ""Сумка потрясная, очень удобная и вместительная "", ""удобная по размеру"", ""все хорошо"", ""компактная аккуратная сумка"", ""Сумка очень понравилась! Хотелось бы цену пониже! Lamoda лучшие!"", ""Прикольно выглядит и очень, удобная""]","[""Компактная"", ""Дешево выглядит"", ""Вместительная"", ""Удобная""]"
"[""Чудесная, очень компактная, но вместительная \n"", ""Очень красивая"", ""Хорошая сумка"", ""Дочке понравилась"", ""такая малышка, ну не могу. удобная. подходит ко многим образам. по вместительности- помещается всякая мелочь. "", ""Отличная, качественная суми)"", ""Удобная , миленькая "", ""Очень красивая сумочка: маленькая, но достаточно вместительная. Качественно выполнена и хорошо упакована."", ""хорошая, классная сумочка!""]","[""Высокое качество"", ""Удобная"", ""Вместительная"", ""Компактная""]"
"[""милый кошелек! брала на подарок "", ""Заказала на подарок, в итоге вяла себе"", ""Хороший кошелёк за свою цену ,банковские карточки поместилис и скидочные карты тоже"", ""Перламутровый, функциональный""]","[""Функциональная"", ""Хорошая упаковка""]"
"[""Небольшой светлый рюкзак. На лето хороший вариант. Для прогулок по городу."", ""За свою цену отличный"", ""Аккуратный пошив. Цвет соответствует фото. Выкупила "", ""Хорошо за тольки денгы"", ""Покупал в подарок. Ребенок доволен)""]","[""Соответствует фото"", ""Дешево выглядит"", ""Удобная"", ""Хорошая упаковка""]"
"[""Отличное качество, рекомендую"", ""Супер качество, отличный рюкзак!"", ""Качественный рюкзак "", ""Качество хорошее, вместительный, крепкий.\n"", ""Хороший материал""]","[""Высокое качество"", ""Вместительная"", ""Хорошая упаковка""]"
"[""Хорошая маленькая но выбор сделала в пользу другой"", ""Хорошая базовая сумочка "", ""Сумка великолепная! Очень качественная и стилевая."", ""Сумка классная, стильная, ничего лишнего. Под любой образ!"", ""Хорошая сумочка "", ""Покупала в подарок подруге на день рождения,она хотела ее)\nПо качеству все ок,не было пыльника в комплекте""]","[""Высокое качество"", ""Удобная""]"
"[""Очень красивая и удобная сумка,ношу каждый день)"", ""Маленькая качественная сумочка, карточки и телефон влезают "", ""Супер, брала в комплекте с туфлями этой серии"", ""Моя любовь""]","[""Компактная"", ""Высокое качество"", ""Удобная""]"
"[""Я влюбилась! Все влезло что нужно! Шикарно упаковано. Качество безупречно."", ""Сумка качественно сшита и очень красивая и функциональная не смотря на размер."", ""Идеальная сумка, качество кожи и фурнитуры отличное "", ""За какой оригинал вы это выдаете ??? Купила сумку за 34 тысячи . Сумку ношу неделю , а неделю облезла вся фурнитура и все поцарапалось . Зачем вы «это» продаете ???"", ""Я сумку купила, но на сайте стоит как не выкуплена"", ""Удобная барсетка) один минус быстро царапается фурнитура, у furla качество в этом выше. ""]","[""Легко чистить"", ""Прочная ткань"", ""Удобная"", ""Функциональная"", ""Высокое качество""]"
"[""Хороший, прочный мешок. "", ""Рекомендую "", ""Отличный мешок, ткань плотная"", ""Удобный рюкзак, лицевой карман большой "", ""Классный, плотная ткань, хорошо сшит."", ""Все отлично "", ""Неубиваемый"", ""Отличный мешок. Вместительный, отлично сочетается с костюмами бренда Fila "", ""Все хорошо"", ""Удобный и большой мешок, для физкультуры удобный"", ""Удобный мешок, хорошее качество, брали под спорт и сменку  "", ""Хороший,прочный мешок для школьной  сменки."", ""Отличный мешок: прочный, швы аккуратные, для сменки в школу самое то "", ""Отличное качество.Плотный. \n\n"", ""Большой дополнительный отсек"", ""товар соответсвует!""]","[""Прочная ткань"", ""Удобная"", ""Вместительная"", ""Высокое качество"", ""Хорошая упаковка""]"
"[""не успела оценить товар к сожалению, положили в больницу, и товар отправлен обратно "", ""Классное качество! Вместительный рюкзак!"", ""Хороший рюкзак "", ""был такой же, таскал везде, в носке отличный, но надоел. заказал и понял, что нужно , что то другое. кто покупает первый раз- заходите смело, послужит."", ""крутой рюкзак""]","[""Высокое качество"", ""Вместительная""]"
"[""Отличный , лёгкий,  вместительный"", ""Все очень понравилось . Спасибо большое "", ""Классный рюкзак ! Цвет шикарный "", ""Все хорошо прошито, ниточки не висят, очень довольна покупкой❤️"", ""Хороший рюкзак "", ""Хороший рюкзак, вместительный. Рекомендую"", ""Отличный, покупала по хорошей скидке, рекомендую "", ""Хороший рюкзак. По спине очень удобно сел для меня. "", ""Норм не сильно большой но и не маленький"", ""отличный рюкзак. фото соответствует реальности \n""]","[""Лёгкая"", ""Удобная"", ""Вместительная"", ""Хорошая упаковка""]"
"[""Просто бомба!!!! Дочь очень довольна! Качество хорошее. Модель отличная . Удобная  "", ""Качество супер❤️‍"", ""Вместительная, круто смотрится, девушка довольна"", ""Очень качественная сумка, все молнии работают без усилий, много кармашков, фурнитура без изъянов и выглядит потрясающе. В комплекте пыльник"", ""Ребенок доволен "", ""Хорошее качество. Мне очень понравилась  "", ""Очень удобная"", ""Отличная сумка! Очень красивая, качественная, стильная!"", ""Супер сумочка!""]","[""Высокое качество"", ""Вместительная"", ""Удобная""]"
"[""Крутая,вместительная сумка"", ""Супер,большая ,вместительная сумка, но выбрала другую модель."", ""Отличная сумка,  ткань плотная, похоже не промокает, но пока в дождь  не пробовали, большой размер, парню ростом 1, 92 прям то, что надо.  Смотрится гармонично."", ""Очень вместительная , качественная сумка"", ""Огромная, вместительная, топ!"", ""Сумка очень хорошая"", ""качество отличное\n"", ""Отличная, объемная сумка..."", ""Легкая, удобная, вместительная, брала дочери для формы на хореографию. Очень довольна! "", ""очень удобный размер, ткань отличная."", ""Отличная, подожду скидочку"", ""Выкупил. Я в восторге! "", ""Понравилась""]","[""Прочная ткань"", ""Удобная"", ""Лёгкая"", ""Вместительная"", ""Водонепроницаемая""]"
"[""Все отлично!"", ""Упаковка, проще некуда. Это влияет на товарный вид сумки, кожа волнами. Для брендовой сумки,  даже с большой скидкой недопустимо. "", ""Шикарная сумка "", ""Оптимальный размер, держит формы, приятное качество кожи. Закрывается на клапан с кнопкой - не всегда удобно закрыть, но такая идея модели. Широкая лямка на плечо - соскальзывает бывает. Сумка отличная! В использовании просто понимать, с чем и куда в ней выходить.""]","[""Удобная""]"
"[""Очень классная сумка "", ""Очень классная "", ""Сумка маленькая но очень красивая и удобная "", ""сумка супер,очень лёгкая и вместительная"", ""Интересная, симпатичная сумочка ) \nМиниатюрная "", ""Сумочка небольшая, но вместительная. Качество хорошее, на осень-зиму самое то "", ""Очень удобная"", ""Отличная сумка, удобная"", ""Компактная и вместительная сумка! Все как на фото и в отзывах, крутая!"", ""Супер сумка""]","[""Лёгкая"", ""Вместительная"", ""Компактная"", ""Соответствует фото"", ""Высокое качество""]"
"[""Качество огонь, добавить нечего"", ""Качество отличное, стильный рюкзак "", ""Классный рюкзак, уже третий этой фирмы, качество топ, достаточно большой, но сам лёгкий, цвет очень красивый."", ""Классный рюкзак, но немного громоздкий. Выбрала другой фирмы рюкзак. ""]","[""Лёгкая"", ""Высокое качество"", ""Вместительная"", ""Хорошая упаковка""]"
"[""В живую маленькая, но это ее не портит. Очень красивая сумочка"", ""Очень маленькая, на фото выглядит больше "", ""Классная аккуратная сумочка, вместительная для своего небольшого размера "", ""Не могу оценить, так как был отказ , в пользу других сумок. Так сумочка не плохая. "", ""Девушке понравилось:)""]","[""Удобная"", ""Вместительная"", ""Компактная""]"
"[""Честно говоря  , не знаю что класть  в эту манюню,  но выкупила- очень понравилась."", ""маленькая , но вместительная"", ""Красивая сумочка Бордо) забрала, очень даже вместительная "", ""Маленькая сумочка бордового цвета ""]","[""Вместительная"", ""Компактная""]"
"[""Прекрасный, качественный материал. Отлично в пользовании. "", ""Просто супер "", ""Качественный"", ""Хорошое качество!!! Цена со скидкой порадовало!!!""]","[""Высокое качество"", ""Прочная ткань""]"
"[""Прекрасная модель Российского производства "", ""Отличная сумка, очень приятного качества "", ""Понравилось все, качество отличное, цвет сложный красивый, удобная"", ""Очень стильная и качественная сумка ! Рекомендую "", ""Классная сумка! Хороший размер: не маленькая и не большая. Качество кожи и изготовления - отличное) пишу отзыв спустя 1,5 мес использования. Рекомендую!""]","[""Высокое качество"", ""Хорошая упаковка"", ""Удобная""]"
"[""Хороший, в поездке не подвел"", ""Отличный чемодан. Вместительный. Путешествие выдержал. Надеюсь и дальше не подведёт, у нас на него большие планы. "", ""Чемодан хорошего качества, замок и ножки работают хорошо, Рекомендую"", ""Чемодан действительно большой как и хотела, все устраивает""]","[""Вместительная"", ""Высокое качество"", ""Функциональная"", ""Надежный замок""]"
"[""Шикарная сумочка,мягкая,качественная и вместительная!Определенно станет одной из любимых!"", ""Сумка огонь. Теперь моя любимая!"", ""На радостях, увидев, что сумка из натуральной кожи сразу выкупила ее за 11200.\nНачала в ней ковыряться после ухода курьера и обнаружила на бирке внутри, что верх сумки из 100% полиуретана(((( это как вообще?….\nДизайн сумки мне нравится. \nНо то, что я купила сумку из полиуретана за 11 тыс., и как оказалось, по завышенной цене.\nИ я все-таки считаю, что это косяк именно ламоды, так как именно они ввели заблуждение меня как клиента, указав неправильное описание товара.\nМеня просто очень расстраивает.\nДумаю буду делать возврат.\nЗашла на официальный сайт дисигуал. \nТам указано 100% полиуретан. "", ""Ооочень удобная. Качество отличное. Уже вторая сумка бренда.""]","[""Лёгкая"", ""Высокое качество"", ""Вместительная""]"
"[""Потрясающая сумка ️"", ""Отличная сумка"", ""Первая сумочка Guess и такое разочарование, пару носок и у меня отлетела крепежная часть(\nНа 3 фотографии- как должно быть."", ""Красивая сумка, хорошее качество, рекомендую \n\n""]","[""Есть дефекты"", ""Высокое качество"", ""Удобная""]"
"[""Удобная, вместительная для своих не больших размеров  "", ""Классная сумка"", ""Сумку в целом не плохая , но спустя буквально пару месяцев отвалился язычок на замке "", ""Бомба, стоила 11.990. Но жизнь научила ждать, купил за 6.750 Lamoda, ты лучшая!"", ""Отличная сумка"", ""Вместительна, небольшая, качество  ""]","[""Заедает замок"", ""Удобная"", ""Вместительная"", ""Компактная"", ""Высокое качество""]"
"[""Топ за свои деньги"", ""Отличная сумка "", ""Выбрали другую модель"", ""Хорошая сумка отличное качество "", ""слишком большой размер "", ""Классная сумка, крайне удобная и износостойкая "", ""Не плохо но могло быть и лучше ""]","[""Удобная""]"
"[""Понравилась!"", ""Крутая вещь. Подходит под разные цвета в одежде. Маленькая, но то что нужно помещается.  Отличная сумочка.  Очень понравилась. "", ""Миленькая сумочка , правда очень маловместитеоьная , телефон с трудом помещается выкупила , потому что хорошенькая "", ""Отличное качество, кожа мягкая, приятная на ощупь. Цвет намного лучше, чем я представляла, такой пудровый и благородный""]","[""Лёгкая"", ""Высокое качество"", ""Компактная""]"
"[""Удобная, функциональная, отличный цвет; Можно стирать"", ""Цвет отличается от фотографии, но всё равно имбища"", ""Универсальная вместительная"", ""В целом, нормальная сумка, но не выкупила"", ""Лучшая сумочка , удобная, стильная, такой ни у кого нет."", ""Отлично!очень аккуратно сшита. Вместительная и не очень громозкая."", "" Сумка отлично выглядит, вместительная и довольно удобная. Удобно носить. Переизбыток кармашков."", ""Отличная сумка"", ""Супер! На все случаи , и смотрится хорошо! Много отделений! Спасибо!""]","[""Легко чистить"", ""Удобная"", ""Хорошая упаковка"", ""Вместительная"", ""Универсальная""]"
"[""Отличная сумка. Ребенку понравилась."", ""Отличная поясная сумка. Надо брать)"", ""Классная, хорошего качества "", ""Хорошая сумка!\nТкань плотная, молнии качественные "", ""Милейшая сумка. Ткань немного жестковата, для коготт будет плбсом, что держит форму:)""]","[""Высокое качество"", ""Прочная ткань"", ""Хорошая упаковка""]"
"[""Отличная сумка "", ""Теперь моя самая любимая сумочка "", ""Симпатичная "", ""Очень вместительная, много отделение. И с платьем и с джинсами отлично сочетается ""]","[""Много отделений"", ""Вместительная"", ""Универсальная""]"
"[""Теперь любимая сумка "", ""Милая, удобная сумка. Теперь любимая"", ""Хорошая, вместительная, удобная сумка! "", ""очень маленькая сумка и короткий ремень ""]","[""Вместительная"", ""Удобная""]"
"[""Очень Крутая! Качественная, держит форму, нитки не торчат, запаха нет!"", ""Очень понравилась сумка , особенно по хорошей скидке "", ""Очень классная, стильная, вместительная сумочка. Я довольна. "", ""Соответствует описанию"", ""Сумка отличная, но для меня большевата.""]","[""Прочная ткань"", ""Удобная"", ""Неприятный запах"", ""Вместительная"", ""Высокое качество"", ""Хорошая упаковка""]"
"[""Спустя 3 месяца не частого использования, проявился дефект ткани в центре замка. Ещё месяц и он порвется"", ""Качество на высоте"", ""Хорошая качественная сумка. Очень вместительная "", ""Отлична сумка "", ""Качественная сумка "", ""Отличная сумка."", ""Сумка оригинал."", ""Очень красивая сумка ( как на фото ) \nНе получается добавить фотография , но я довольна , советую ) "", ""Ужасная сумка, молния через 3 дня носки оторвалась от подкладки \nтеперь ее только выкинуть на помойку "", ""Маленькая, аккуратная"", ""отличная сумочка, вместительная, книжка влезла"", ""Сумка отличная, но вот упаковка оставляет желать лучшего…пришла в обычном прозрачном пакете, пыльник лежал внутри сумки""]","[""Есть дефекты"", ""Высокое качество"", ""Вместительная"", ""Удобная""]"
"[""не понравилось \n"", ""Классная сумка"", ""Красивая сумка . Выбор в пользу другой "", ""идеальна) ношу полгода, всё подруги и лечь купили по этой же модели в других цветах) "", ""Стильная сумка,но не функциональная( что положить в неё не получится особо( скорее красивый аксессуар"", ""Отличная сумочка из натуральной кожи , цвет очень насыщенный, красивый ! Покупала на подарок уже второй раз . ""]","[""Есть дефекты"", ""Хорошая упаковка"", ""Вместительная"", ""Удобная""]"
"[""Качество так себе  не понравилось!"", ""Очень хорошо"", ""Качество хорошее "", ""Отличная сумка. Универсальная. Очень удобная"", ""Хорошая универсальная сумка"", ""Сумка очень хорошего качества"", ""Заказывала в подарок, выкупила!""]","[""Универсальная"", ""Высокое качество"", ""Удобная""]"
"[""Рюкзак отличный, немного помятый но не критично. Вместительный удобный ткань плотная"", ""с такой скидкой просто супер! обычный рюкзак, простой"", ""За 300 рублей отличный рюкзак."", ""Качественный рюкзак, удобный и вместительный.""]","[""Вместительная"", ""Высокое качество"", ""Прочная ткань"", ""Удобная""]"
"[""Очень понравилась сумка! Качество на высоте"", ""Красивая и лаконичная. Подходит на выход и повседневные образы "", ""Даже не ожидала такого качества от российского бренда. Очень приятно было пучить и открыть заказ. Сумочка очень аккуратная. Все детали были в пленке, 2 ремешка длинный и покороче. Сама сумка пришла в коробке. Клиентоориентированность на высоте."", ""качество отличное "", ""Стильная сумочка! Идеальный размер, отличная фурнитура!"", ""Качественная, классная сумка!""]","[""Высокое качество"", ""Вместительная"", ""Удобная""]"
"[""Мне понравился, простой и стильный. Внутри много карманов.\nНадеюсь в эксплуатации не подведёт качество."", ""Рюкзак хороший. Удобно что сзади есть резинка, которая поможет в путешествиях, когда рюкзак захочется поставить на чемодан и закрепить. Но огорчила молния, не «гладко» открывается и застревает. В остальном все радует. Надпись по центру можно закрыть значками"", ""Оооо, он бомба!!! я 158 рост и S размера, он мне не большой, но и не маленький. Цвет правильный, после стирки только получшеет уверенна. Лямки удобные, лейблов   нет на видных местах.  "", ""Очень долго искала рюкзак! Какие только не смотрела. И дорогие и дешёвые. Ничего не нравилось - то лямки узкие, то фурнитура слишком яркая. Беда))) А этот рюкзак  мне неожиданно приглянулся! Да, минимализм. Сшит хорошо. Ткань плотная. Размер для меня идеальный. Внутри у него все отлично устроено. Несмотря на очень casual, есть в нем какое-то достоинство. Выкупила!)""]","[""Дешево выглядит"", ""Прочная ткань"", ""Удобная"", ""Есть дефекты"", ""Вместительная"", ""Хорошая упаковка""]"
"[""Идеальная сумка! Качество на высоте! Эконика радует!"", ""Сумка в целом не плохая, но тяжелая, кожа зернистая, больше похожа на кож.зам., размер хороший, очень вместительная, не выкупила т.к.был брак который цеплял и портил бы одежду."", ""Сумочка ооочень красивая, качество изумительное, кожа приятная , мягкая, к сожалению отказ, для меня по размеру маловата:("", ""Сумка очень классная!!!""]","[""Лёгкая"", ""Тяжёлая"", ""Вместительная"", ""Удобная""]"
"[""Супер, подарок маме удался "", ""Красивый! Маленький! Как я и хотела. Спасибо."", ""Компактный , удобный, красивый"", ""Все хорошо."", ""Отличный. Красивый. Качественный""]","[""Высокое качество"", ""Удобная"", ""Компактная""]"
"[""Сумка отличная, какую и хотела. Но одно расстроило, что не сразу заметила царапину. Очень жаль((("", ""Очень крсивая,миленькая,небольшая,приятная на ощупь "", ""Сумочка супер, очень красивая и качественная  пришла в пыльнике и пакете - это, конечно, минус, хотелось бы упаковку более надежную и красивую, но она не повредилась) \nДостаточно вместительная для маленькой сумки, рекомендую "", ""Очень красивая и универсальная "", ""Очень качественная, но маленькая сумочка"", ""Очень стильная сумочка. Неброская фурнитура, сумочку подойдет к любому образу. Помещается кошелек, ключи, телефон, еще немного мелочи. Жаль, что внутри нет кармашка, всегда нужен. Прилагается в комплементе длинный ремень, хотя с коротким более стильно. Кожа плотная. С коротким ремнем сумочку можно носить на плече"", ""Сумка классная, не большая но все необходимое помещается. Есть длинный ремешок.Понравился цвет фурнитуры."", ""Сумка огонь"", ""Очень хорошенькая  для любителей маленьких сумочек-идеальная. Всё необходимое помещается. Кожа очень приятная и износостойкая. Спасибо Ламода за скидку. "", ""Идеальная сумочка.\nУдобно лежит на плече. \nНе броская фурнитура, нейтральная. Для меня это важно так как ношу разные украшения, разных оттенков металла. \nВ меру вместительна. "", ""Гачественная  кожа, достаточно вместительная. Один отсек, без разделения и доп. Карманов внутри"", ""Дочке понравилась сумка, выкупили""]","[""Удобная"", ""Есть дефекты"", ""Вместительная"", ""Компактная"", ""Высокое качество"", ""Водонепроницаемая"", ""Универсальная""]"
"[""Качество хорошее "", ""Моя любовь "", ""Оч хорошенькая, но прям узенькая и отделение всего одно, поэтому отказ. Но стильнаяяя)"", ""прекрасная сумка "", ""Она- супер! "", ""Друг сказал, что сумка похожа на Бамблби. "", ""Качество на высоте, в реальности цвет спокойнее, стильная, красивая , привлекательная "", ""Эффектно смотрится! Маленькая конечно, но расцветка зацепила! Спасибо Ламода за скидку!!!"", ""суперская сумка"", ""Качественная и стильна""]","[""Высокое качество"", ""Удобная"", ""Компактная""]"
"[""Очень качественный, классный рюкзак "", ""Отличный, качественный, вместительный рюкзак\nПарень оценил "", ""Хороший, добротный рюкзак "", ""Рюкзак отличный, под зал подходит идеально, вместительный. Единственное чего не хватает, так это дополнительного маленького кармана внутри для документов/мелких вещей."", ""Очень вместительный !!! Для моих тренировок то что нужно""]","[""Высокое качество"", ""Вместительная""]"
"[""Отличная сумка"", ""Как всегда, у этого бренда, качество на высоте!!! "", ""Удобная, легкая, вместительная, стильная "", ""выкупила. стильная .""]","[""Лёгкая"", ""Вместительная"", ""Удобная""]"
"[""В описании товара ширина сумки 33 см, но по факту она малюсенькая, поэтому отказ. "", ""Покупали для дочери, ей 23 года. Смотрится молодежно, стильно! Достаточно вместительная - паспорт, ключи, расческа и большой телефон поместились. "", ""Вживую сумка еще красивее! Очень качественно выполнена! Все что мне нужно, помещается ) "", ""Самая любимая теперь сумка "", ""Очень стильная и красивая сумка ! Качественная. Привлекает внимание )""]","[""Удобная"", ""Вместительная"", ""Компактная"", ""Высокое качество"", ""Хорошая упаковка""]"
"[""Сумка сомнительного качества за те деньги, что её продают. Она бумажная. Цвет зелёный. "", ""Почему то цвет другой."", ""Простит и дешевит летний образ. Ручки пришиты насквозь, очень грубо. "", ""Прикольная сумка) мягкая, ремешок модно немного регулировать "", ""Качество хорошее, цвет не соответствует. "", ""Цвет сумки не соответствует , как на фото""]","[""Лёгкая"", ""Не соответствует фото""]"
"[""Через 2 месяца начала рваться молния"", ""Рюкзак просто топ! Материал очень прочный и практичный, нет вставок из экокожи на ручках или еще где. Нравится, что карманы внешние нашиты сверну и ими удобно пользоваться при переполненном рюкзаке. Удобно, что внизу карман под бутылку, а сверху больше под вещи и нет дурацких кармашков по бокам. Фурнитура хорошая, швы ровные. Рекомендую!"", ""Качество хорошее"", ""Очень функциональный супер рюкзак!"", ""Вместительный, ручка сбоку есть"", ""Отличный рюкзак. Всё необходимое для спортзала вмещает. Качество+"", ""Великолепный, мне очень понравился. Не вычурный и спартанский. По скидке не дорого стоил, и влазит все что нужно.""]","[""Прочная ткань"", ""Удобная"", ""Функциональная"", ""Есть дефекты"", ""Вместительная"", ""Высокое качество"", ""Хорошая упаковка""]"
"[""Удобная сумка"", ""Очень удобная, легкая, вмещает все самое необходимое, на лето -"", ""Сумочка неплохая, но только телефон влезет."", ""На сезон нормально""]","[""Лёгкая"", ""Вместительная"", ""Удобная""]"
"[""Качество сумки на 5+.  Мне не подошёл цвет, и фурнитуру цвета антик я бы заменила на жёлтое золото. В остальном сумка очень хорошая. Рекомендую!"", ""Сумка классная. Цвет красивый - глубокий коричневый. Сам материал изделия -замша, что придает сумке стиль и красоту."", ""отличная сумка"", ""Сумка хорошая, но кожа красится"", ""Именно такую сумку хотела, просто элегантно, качественно на длинном тонком ремешке."", ""Удобная, красивая, хорошо сшита с чёткими линиями и строчками"", ""Очень стильная и качественная сумочка. Цвет темного шоколада. ""]","[""Долговечная"", ""Удобная""]"
"[""Сумка от Марины Адаменко это красиво, качественно, женственно. Спасибо. "", ""Отличная сумка. Мне нравится цвет, качество. Размер для меня оптимальный."", ""Любимая сумка "", ""Качество супер "", ""Сумочка восхитительная, очень вместительная, хотя не очень большая,много карманов, очень понравился отдельный кармашек на молнии для документов . ""]","[""Высокое качество"", ""Вместительная""]"
"[""Красивая и большая. Удобная "", ""Стильная и универсальная сумка из экокожи. Вместительная, сама легкая. Покупкой довольна "", ""замечательное качество "", ""Бесподобная""]","[""Лёгкая"", ""Высокое качество"", ""Вместительная""]"
"[""Сумка очень достойная, выглядит дорого, удобные боковые карманы, замочек на кнопке, я довольна покупкой. . "", ""Отличная сумка для пляжа. Куча внутренних карманов, влезают все мелочи, крема, телефоны.книги, 4 полотенца. Приятная расцветка, муж совершенно не стесняется ее носить:))удобная!"", ""Супер сумка, супер качество."", ""Сумка отличная! Материал плотный, очень вместительная, входит и полотенце и подстилка для лежака и айпад и книга, и фрукты. Отличные ручки, не падают при носке. Отличный товар! "", "" на пляж подходит"", ""Планировала использовать как пляжную, но буду и как городской шопер. 4 кармана - 2 по бокам и два на внутренней стенке. Удобно сидит на  плече даже в верхней одежде. Лёгкая.""]","[""Лёгкая"", ""Вместительная"", ""Удобная""]"
"[""не удобно что-то доставать"", ""Крутая сумочка"", ""просто шикарная, отличная сумка, без изъянов, цвет классный, материал приятный, в общем 10/10"", ""Сумка небольшая но вместительная.Цвет красивый серый"", ""Очень стильно и дорого смотрится ""]","[""Удобная"", ""Вместительная"", ""Хорошая упаковка""]"
"[""Много отделений, удобное в использовании"", ""Молнии у меня бывало в рюкзаках которые покупал не долго служили. Тут на первый взгляд добротные надеюсь долго проношу"", ""Сумка отличного качества и пошива! Сделано на совесть, без косяков! Много функциональных кармашков и отделений, как внутри ,так и снаружи! Брелок для ключей с вытяжным шнурком! Основной ремень отлично регулируется !"", ""Восхитительная, смотрится очень дорого"", ""Согласна со всеми предыдущими отзывами! Классные рюкзаки, 10 звезд!"", ""Удобные карманы, всё под рукой."", ""Очень понравилось "", ""Как средний рюкзак вполне подходит, продуманная. Думаю еще куплю другой вариант.Эта понравилась модель"", ""Вместительная, но не громоздкая."", ""Не дорого и достойно"", ""Мне подошла""]","[""Дешево выглядит"", ""Удобная"", ""Функциональная"", ""Много отделений"", ""Вместительная"", ""Высокое качество"", ""Хорошая упаковка""]"
"[""Все супер "", ""Интересная сумка, посмотрим как поведет себя в носке."", ""Хорошая сумка"", ""Сумка идеальная,ни одного изъяна "", ""Сумка стильная, качественно выполнена. Брала сыну""]","[""Хорошая упаковка"", ""Удобная""]"
"[""Очень милая маленькая сумочка"", ""Сумочка классная, но есть одно НО! Пищала во всех магазинах пока муж не нашёл, где магнит, вдруг если кому-то пригодится магнит был внутри маленького кармашка под замком. Но на самом деле она эстетичная, и подходит в принципе ко всем образам, понятное дело кроме спортивного"", ""Очень классная сумка, компактная и вместительная "", ""Качество, стиль, цвет "", ""Отличная сумочка, идеальный вариант для вечерних нарядов, можно взять с собой все необходимое. Идеальна также для повседневного использования!!""]","[""Удобная"", ""Вместительная"", ""Компактная""]"
