text,tags
"Интересный цвет, фасон.. материал 
Ношу обычно L, но заказал М и то  в них утонул, перезаказал на S сели идеально качество порадовало правда пришлось резинку в поясе увеличить на 6 см, а то так поддавливало не люблю когда так. Модель то что и хотел.
Все отлично 
Отличные штаны
Мне кажется чуть большемерит. Ношу 48р. - забрал S.
М показались широковаты. Длина у S и M одинаковая.
Теплые, смотрятся
Очень клевое качество у этих трико ♥️. Понравились моему молодому человеку, спасибо вам☺️
Отличные штаники. Удобные, мягкие. Сшиты качественно  размер соответствует
Отличные штаны
Ну со скидкой еще пойдет.. больше мерят и очень теплые
Стильные, мягкие, удобные
Отличные штаны
Классные флисовые штаны,мужу очень понравились
Теплые, удобные. 
Сели идеально , товар качественный 
Тёплые отличные брюки, за такие деньги шикарно!
Тёплые и уютные.
Взял на размер меньше обычного своего размера а так всё нормально 
Хорошие спортивные брюки, размер в размер, ягодицы сели прилично)
Отлично, Супер  качество!!!
По размеру подошли, тёплые, мужу очень понравились, носит с удовольствием.
Цвет и зачет. Теплые. 
Супер качество, адик 100%
Очень тёплые штаны. До - 10 без ветра вообще тепло. С ветром или ниже - 10 начинают продуваться. Флис как внутри, так и снаружи. Грязь, конечно, липнет к флису.
Брюки тёплые ,красиво смотрятся
Брюки флисовые, теплые, шикарный цвет.
Хорошие брюки,жаль размера меньше нету.Сын попросил такиеже.
Я не планировал, но эти штаны стали повседневными, другие никакие вообще носить не хочется. Единственное что - если у вас есть кошки или собаки, то всегда храните их где-то, куда нет доступа к шерсти, ибо на них она ложится очень быстро, а избавиться от неё сложно 
Отличные штаны, теплые
Отличные штаны. Удобные, качество отличное!
Комфортные для Питерской погоды 
Во-первых бордовый один из моих любимых цветов, а когда он сочетается с какой-нибудь прикольной вещью, это приятно в двойне Данные спортивки стали идеальным воплощением этой концепции Что ещё выделяет их на общем фоне, - то что они полностью флисовые☝️ Будут гармоничным дополнением к такой-же полностью флисовой толстовке из моего гардероба. Ещё мои респект и увага за дополнительный задний карман, с фирменной нашивкой на нём . И завершает сие великолепие рельефный логотип спереди Были некоторые сомнения по поводу размера, в итоге  заказал свой обычный размер, и угадал, да они оказались немного свободными, но именно там где нужно и в разумных пределах, в целом всё очень понравилось. Однозначный лайк!
Понравились
Очень качественные штанишки
Отличные брюки! Ткань мягкая, приятная к телу. На демисезон идеально! Мужу очень понравились!
У мужа рост 198, брюки подошли по длинне, специально заказывала 52/54, хотя носит 50/52, чтобы по длине подошли.
плотные, утепленные 
Очень понравились,качественный брюки.
Понравились
Очень высокое качество 
Мужу на подарок, супер. Всю зиму не снимал
Брюки классные мужу очень понравились
большемерит на размер, беру Л, пришлось взять М
Размер М , в размер , материал флис, цвет старый добрый адик, мне зашли, для прогулок, улицы подойдут .
Отличные штаны 
Всё чётко!
","[""Качественный"", ""Не жмет"", ""Удобный"", ""Сидит идеально""]"
"Качество отличное
Жене понравилась
Чистый хлопок 
Цвет очень красивый
Рост у меня 166.рукава длинные, но я резинку подвернула. Цвет красивый очень. Швы конечно не очень, но к телу приятная. После стирки не села
Приятный цвет и материал
Цвет приятный! Качество  хорошее! Скидка  супер!
Качество
В размер 
Все хорошо, кофта хорошая, качество классное, размер в размер.
","[""Приятный материал"", ""Не садится после стирки"", ""Качественный"", ""Есть дефекты""]"
"Наполнитель комкуется внутри, перемещается . Т.е. где -то его вообще нет, где-то много. .Считаю, что не стоит тех денег , за которые продается.
Хорошая, но большевата
Размер оверсайз , он огромный .. . Плюс молния немного внизу заедала , отказалась 
Большемерит. 
Очень оверсайз! Мой размер 46, самый маленький размер долго вылавливала, когда появится, но он тоже оказался очень большой. А так лёгкий ткань приятная, очень понравился яркий подкладка на чёрном фоне.
пуховик брала подруге. ей понравился. с удовольствием выкупила.
","[""Просвечивает"", ""Скатывается ткань"", ""Большемерит""]"
"Классный .рекомендую 
Беру ребёнку уже второй комбинезон. Теплый, комфортный! Жаль, что нам только на 1 сезон хватает, хоть и с запасом беру (очень быстро растем).
Купила на вырост, цвет соответствует 
Удобный и теплый
Отличное качество
Хороший Костюм покупали на морозы -25 
Очень теплый и удобный комбинезон. Всем рекомендую!
Отличный костюм
Теплый, прям на холодную зиму, качественный, рекомендую 
Теплый комбез. Цвет как на картинке
Хороший комбез, 110 на 104 подошел с небольшим запасом. 
Отличный Комбинезон. Покупаю постоянно этой марки и очень довольна. Оригинал 
Комбинезон относили зиму, очень теплый, непромокаемый! Нас полностью устроил 
Как всегда прекрасно 
Отличный комбез. Kerry на высоте как всегда 
Пока не носили, визуально и тактильно товар качественный
","[""Качественный"", ""Удобный"", ""Цвет как на фото""]"
"Отличное платье.
Платье очень красивое, но дочь выбрала другую модель 
Платье очень красивое, сшито качественно, но как писали выше, рюши  распускаются, нам не критично, брали на выпускной. Дочке очень понравилось.
Отличное платье, всё хорошо, никаких ниток, ровные швы. Пришлось вернуть, размер не подошёл.
Нарядное платье для модниц. 
Качественное и яркое несмотря на чёрный цвет - разные фактуры хорошо смотрятся вместе
Шикарное платье 
Очень классное 
Прекрасное платье!
","[""Просвечивает"", ""Качественный принт""]"
"Хорошее качество, удобно носить
Шикарная. Плотная, качественная. 100% хлопок. Стиль: оверсайз, поэтому свободная. Себе взял на размер меньше, чем обычно. 
Качество хорошие 
Понравилась, ткань и принт хорошие
Отлично, брал много футболок этой фирмы.
Хорошее качество 
","[""Качественный принт"", ""Удобный""]"
"Наполнитель комками,  пыталась расправить,  бесполезно. Отказ.
Хорошая курточка, но какой то брак попался, утеплитель распределён неравномерно, местами его вообще нет‍♀️
Это просто бомба. Стильная, невесомая, супер приятная на ощупь. Яркий цвет. 10 из 10 
Качественная вещь!! Красивая
Отличная куртка 
Тонкая, очень легкая, рукава длинные, капюшон глубокий удобный, ткань приятная. На теплую осень. Уютная и комфортная. Украшает. Пошив качественный. Да, короткая, такой фасон. Под сильным дождем насквозь не промокла, стряхнула воду и нормально. 
Очень хорошего качества 
","[""Плохо пропускает воздух"", ""Скатывается ткань"", ""Удобный""]"
"Очень качественный материал и пошив , рекомендую ) 
Крутой топ,тренируюсь в нем,выкупила два на смену. Ткань невероятно приятная,рекомендую 
Понравился!
Хорошая приятная. Но остался только большой размер, думала, может, маломерит, но нет. 
Хороший топ 
Не понравился 
","[""Приятный материал"", ""Качественный""]"
"Супер сидит! В размер!
Отличная футболка для тренировок.  Ношу s, но брала M, чтобы в талии было комфортнее. Чуть маломерит. 
Отличная футболка для спорта. 
Буквы облазят после первой деликатной стирки,
не стоит эта тряпка  8000 . Цена только из-за надписи ЕА7!
 отличная футболка 
Отличная футболка, качество хорошее 
Легкая, стильная, дышащая. Тренироваться одно удовольствие! 
Футболка понравилась, единственное нужно было поменьше. 
Супер легкая! Качество на сто . 
","[""Дышит"", ""Маломерит"", ""Есть дефекты""]"
"Отличный товар. Размер тоже отлично подошёл, в меру облегает по торсу .
Хорошие домашние футболки
Хорошие футболки 
Качество 
Супер футболки 
хорошие базовые футболки. после стирки , форму не потеряли. 
Отличные базовые футболки на каждый день
Высокое качество,швы ровные,нитки не торчат.
Товар пришел без бирок.
Второй раз уже заказываю через Ламоду и в некачественном состоянии привозят…
Все же оставила ,так как уже не было выбора и времени искать другой подарок…
Очень стильные и удобные 
Идет размер в размер. Прикольная вышивка.
Товар очень хорошего качества , советую к покупке

 Качество хорошее. Сыну понравились. Можно даже носить на выход 
","[""Качественный"", ""Скатывается ткань"", ""Удобный""]"
"Качество на высоте 
Приятный материал, идет в размер 
Свитшот прямой модели, по фигуре, ткань приятная, но не плотная, больше к лонгу по плотности. 
Отличный! 
Качество огонь 
Просто пушка кофта 
Очень качественный. Взяли второй 
Хорошая кофта
","[""Приятный материал"", ""Скатывается ткань"", ""Качественный принт""]"
"Просто носки
Носочки супер, легкие, на лето самое то, с ноги не слетают 
По качеству норм, но большемерят
очень приятные носочки на ногах не ощущаются 
Отличное качество
Отличное качество 
Качественные 
Мужчина забрал,очень понравились
Очень крутые носки! 
Хорошие носки 
Надпись нитками прошита.. Всё отлично жене понравились)) доставка за 2 дня. Это приятно!
Отличные носочки, буду брать ещё
Очень качественный товар 
Отличные носочки 
Супер-пупер носочки на лето! Тонкие, приятные к телу, покупала в прошлом году в другом магазине и очень расстроилась, что на этот сезон они там пропали. Нашлись на Ламоде, чему я очень рада!!! На мой 37,5 прекрасно садятся eur 35/38 даже после нескольких стирок. Рекомендую!
Достаточно тонкие, не скатываются после стирки
Два раза покупала эти носки. Хорошие. 
Посадка хорошая, брала впервые в надежде что не будут образовываться катышки. Но после первой стирки они предательски образовались. Надежда в существование носков без этого недуга плавно покидает мое сердце. 

Супер качество как всегда!
Качество хорошее
Надпись после стирки покрасила ткань белую рядом немного и катышки какие то пошли а так носки хорошие,точно чистый хлопок
Не соответствует размерной сетке — на ногу 21см большие 
Кайфовые носочки. Очень удобно под кроссовки, короткие и приятные. На тренировки в них ходить тоже очень нравится.
","[""Приятный материал"", ""Качественный"", ""Удобный"", ""Сидит идеально"", ""Ткань не скатывается""]"
"Интересный цвет. Сидит отлично 
Минус за цвет,  морковный какой-то.
Очень красивые и приятный кардиган. Сверху его можно надеть только на топ, выглядит супер. 
Очень миленький кардиган Чик, приятный к телу
Спасибо))
Полностью соответствует описанию
Очень милая вещь
Красивый кардиган. 
","[""Приятный материал"", ""Цвет как на фото"", ""Сидит идеально""]"
"Хорошая футболка!
Хорошее качество 
Хорошая базовая футболка
Хорошее качество по приемлемой цене
Качество топ 
Отличная футболка. Ткань тонкая
","[""Качественный"", ""Скатывается ткань""]"
"Носки отличного качества.
В использовании больше года , качество хорошее 
Качественные носочки
Качественные носки.
На 42 размер брали, подошли хорошо, качество отличное( заказывали 38-41)
Отличные носочки, качество на пять с плюсом. Цена очень демократичная. Однозначно -  к покупке - рекомендую!
Качественные носки
","[""Качественный""]"
"Удобные, красивые, комфортные! 
Качество топ
При стирке немного подсели, учитывая, что при покупке они были по щиколотку, то сейчас чуть выше, выглядит не очень. Также легко мнутся и на коленках остаются «пузыри». В общем не самые качественные брюки.
Очень удобные
Хорошее качество
","[""Просвечивает"", ""Удобный""]"
"Легкий, дышащий джемпер. Есть опасения в качестве швов, которые могут разойтись, посмотрим. 
Джемпер выкупили.Ткань тонкая,приятная к телу 
Отличное качество, размер соответствует 
Понравилась 
Джемпер легкий, свободный, летом не жарко, ткань приятная
Отличная футболка.  Трикотаж,  соответствуют размерному ряду.
Качественный и красивый 
На лето отлично!
","[""Приятный материал"", ""Дышит"", ""Идет в размер"", ""Скатывается ткань"", ""Удобный""]"
"Добрый день
Толстовка классная. Взяла такую, потому что у меня была уже точно такая же розовая. Качество одинаковое. Оригинал
Цвет приятный. Сшито хорошо, но выбрали другой
На пост 172 не подошёл размер 44/46, так как ношу 46 верх. Худи впритык получилось. По качеству отличная вещь.
Отличная вещь от любимого бренда. Смотрится вживую как на фото. Перенесла уже десятки стирок, но выглядит как новая.
приятный материал, качество отличное!
Приятная ткань, довольно тонкая, не для зимы . Выглядит, как на картинке. Мне кофта понравилась
Классная толстовка,цвет освежает,выглядит дорого, удобная,магкая ,приятная к телу
Отличное худи
!
Легкая, приятная к телу худи. На лето идеальный вариант, можно носить хоть с чем (спортивные штаны, джинсы, шорты, джинсовая юбка…). На свой 44 взяла размер М - села отлично! 
Приятное  худи, 
Качество хорошее.
Нереально красивый худи очень нежный .
Прекрасный худи! После стирки на 30 градусах всё ок))
Качество отличное ,рекомендую 
Сидит отлично, приятная к телу но если только в ней не заниматься спортом. Если становится жарко и начинаешь потеть то не приятное осушение присутствия синтетики сразу проявится. 
Смотрится очень красиво  
Приятная к телу
Комфортный, мягкий, приятный цвет. Взяла на размер больше. В моем размере грудь стягивало. Скидка огонь. 
Хорошо сидит, красивый цвет
легкая и цвет красивый! 
Качество  цвет очень нежный и красивый
Тонкое, как тряпка. Цвет более грязно-серый в жизни.
Очень красивое и удобное худи. Отлично садится, размеру соответствует. Плюс ко всему взяла с прекрасной скидкой. 
приятный цвет и материал, катышки не образуются
Цвет и фасон огонь
Отличная худи цена/качество. Лёгкая, не толстая.
Качество на уровне 
Все хорошо 
Хорошее качество, после стирки не деформировалось худи.
Цвет красивый
Удобная, качество хорошее. Идёт в размер.
Отличное Худи 
Всё подошло, отлично! Чуть свободный, то что надо. Голубой цвет! Единственное,не поняла с размерами. Заказала размер 46-48, мой размер 46. На худи 48-50,L. Сел как 46-48.И хотела бы уточнить, как приобрести такого же цвета брюки, которые на модели?
Классное худи
","[""Приятный материал"", ""Качественный"", ""Не жмет"", ""Садится после стирки"", ""Цвет как на фото"", ""Скатывается ткань"", ""Удобный"", ""Ткань не скатывается""]"
"Отличные носки для спорта
отличные носки , плотные
Хорошие носки для занятий спортом
Рекомендую 
На любителя, жарко в любую погоду 
Хорошие , но ошиблись . Надо было летние, ати плотные 
","[""Для высокого роста"", ""Просвечивает""]"
"Легких, обычные шорты.
Отличные шорты, тонкие. Состав материала, пошив изделия на высоте. 
Хорошие летние шорты. Приятный качественный лён.  После стирки не поменялись.
В месте соприкосновения ляжек образовались катышки, да и бог с ними - отлично убрались машинкой для катышков. Выглядят хорошо, не жарко в них. Отпуском проверены
Понравились и качество и вид 
Качественный товар, состав, пошив. 
Оказались малы на 48
Отличный шорты 
Хорошие базовые шорты. Мнутся сильно, как и любой лен.
Мнется, как и любой лен, но не критично. Смотрятся отлично. 
Качественные, но размер подобрать не удалось 

Отличные шорты. Соответствует размеру. Стирку пережили.  За сезон не изменились. 
","[""Не садится после стирки"", ""Просвечивает"", ""Не жмет"", ""Качественный""]"
"Афигенный костюм ! 
Посадка хорошая, благородный цвет, пошив аккуратный, идёт в ращмер , спасибо
Джинсы отличные, рекомендую однозначно! но цвет не мой, поэтому пришлось отказаться 
Что то с кроем понапутано в районе паха. Не красиво топорщится с одной стороны. Но очень красивый цвет, такой мне и был нужен, поэтому взяла.
Интересный цвет
Классные джинсы, интересный цвет. 
Цвет ржавый, но этим и стильно смотрится, сидит отлично, брала костюмом
","[""Сидит идеально"", ""Идет в размер"", ""Есть дефекты"", ""Цвет как на фото""]"
"На рост 155 немного длинные, цвет очень понравился, взяла вместе с худи)
Отличные штаны. Красиво сидят по фигуре. Не широкие.
Прекрасные брючишки), лёгкие, в размер. Купила )
Качество плохое, форму не держат, после стирки с внутренней стороны пошли катышки 
Цена-качество топ! Супруга довольна.
Цвет не понравился- бледнее чем на фото .
","[""Есть дефекты"", ""Качественный"", ""Сидит идеально""]"
"Хорошие треники, тонкие. Размер соответствует.
По размеру
Штанишки прям в цвет  подошли к худи, купленной у вас по скидке и кроссам!  На лето заряжен через Ламоду 
Для бега в парке супер 
Беру уже третьи
Тонкие, удобные
Тонкие, удобные
Брюки из тонкого трикотажа, на лето.
Качество не поспоришь
Качество супер
Качество ужасное, подделка! Скорее бы вернулся настоящий адидас, больше тут ничего не покупаю удаляю приложение
Хороший    брюки
","[""Качественный"", ""Удобный""]"
"Футболка просто шикарная, брала на один размер больше, все круто
несуразная. на фото лучше смотрелась.
Отличная футболка, очень плотный трикотаж. Села как на фото. 
Плотная , хорошая ткань. Фасон классный . Товаром довольна
Норм, качество отличное 
Красивая и удобная. Но под нее нужно  надевать топ.
Футболка хорошее кроме одного, все берте наружу при поднятии рук , половина бюста наружу !  Да возможно если не поднимать руки совсем, то будет норм )))
очень классная 
Кайф. Но коротенькая 
Шикарная футболка, отличного качества 
","[""Скатывается ткань""]"
"Классная куртка оверсайз 
Рукава хоть и длинные, но мне это нравится, поэтому оставила) Качество нормальное. 
Курточку взяла, хотя не возлагала на нее надежд, приятная мягкая кожа, да, помятая, но пройдусь отпаривателем с внутренней стороны и проблема будет решена. Рукава длинные, всегда проблема подобрать хорошую длину, а здесь прям замечательно (мой рост 175, длина рукава 62см), у косухи наверное 63-64 рукав - находка для высоких девушек.
Комфортная косуха, качество приятное, пошив хороший, данный размер был выбран по программе Ламода, идеально  подошло. Спасибо 
На 44 выкупила 42, но все равно рукава длинные маленькой при этом не спала стала - идеальная косуха на мой взгляд

Куртка супер! 
Огнище!Рекомендасьон.
Стильная, прикольная, мягкая 
Стирать нельзя - только протирать тряпочкой. Надо ещё подумать, как избавиться от заломов после доставки. Но я выкупила
Куртка супер. Хорошее качество и фасон . Очень хочу приобрести, но в каком ужасном состоянии ее доставили она не просто мятая, она жеванная . Не решилась на покупку 
Обалденная 
","[""Качественный принт""]"
"Хорошие брюки. Идут в размер 
Норм, не топ 
Брюки отпад! На рост 182 и ОБ 100 сели идеально (размер М, 48/50). Лёгкие, почти не мнутся, нигде не жмут, очень красивые.

Замечательные брюки,приятный материал,качество на высоте,идут размер в размер,очень понравились как сидят.Ron Tomson рулит
вполне приемлемо. Ткань прикольная, похожа на плащевую. Спортивного кроя. На мой 52- размер с ростом 182 см., 33-32 подошли идеально.  
","[""Идет в размер"", ""Удобный""]"
"Хорошая юбка, немного тонковата ткань, более плотная лучше бы смотрелось . Цена=качество
Классная трендовая юбка, мне не хватало такой мини юбки в гардеробе. Учитывайте, что ткань сильно мнется
Юбка классная. Фактура приятная. Но мне не подошел размер. 46 размер оказался маловат (очень сильно облегает), перезаказала, а в 48м утонула. 
Она вроде бы и ничего такая. Но что-то в этой ткани мне не нравится.
Красивая юбка, но задирается 
Идеально садится 
Очень короткая 
Юбка супер
Мнется очень  , ткань грубая 
цвет не очень в живую.
Сос скидкой вообще супер , качество хорошее
Очень красивая
Супер юбка. Не знаю что, но что то в ней есть такое. Я ее обожаю, носила и летом с мюлями и осенью с сапогами высокими, отлично смотрится как с футболками, так и с джемперами и кардиганами. Цвет тоже очень удачный, подходит чуть ли не ко всему. Длина отличная, подойдет и невысоким девушкам.
Такое ощущение, что юбка бумажная. Стоит колом. Отказ 
Не плотная , хорошо сидит на фигуре!
Очень красивая
Необычная красивая юбка, смотрится интересно, но ткань немного шуршит 
Хорошо сидит по фигуре, материал приятный к телу, можно носить и в холодное время года, и в тёплое.
Юбка пришла с браком. Замок не растёгивался. Тем самым осталась без юбки на запланированное мероприятие. А так юбочка симпатичная 
Юбка потрясающая! Это теперь моя самая любимая вещь в гардеробе.
Размер к сожалению не соответствует..
","[""Просвечивает"", ""Есть дефекты"", ""Цвет отличается"", ""Скатывается ткань"", ""Ткань не скатывается""]"
"Майка для теннисных побед))!!
Немного криво пошит вырез для рук, но не критично) стильная, удобная
Модный красивый топ
Хороший топ на лето
Супер на лето  
Плотный трикотаж, но качественный. Хорошее качество
Хороший качественный топ
Симпатичный топ хорошего качества.
Хорошая майка
","[""Качественный"", ""Скатывается ткань"", ""Удобный""]"
"Все хорошо, размеру соответствует, как всегда у этой фирмы 
Постоянно покупаю эту модель. Комфортный и невидимый под прозрачной одеждой. Только вот качество с каждым годом всё хуже и хуже, поэтому снимаю одну звезду
Отличный, хлопок, идет в размер


Качественный, комфортный❤️
Хорошо сел, универсален и удобен. Бренд в очередной раз оправдал мои ожидания. Однозначный выкуп.
Цвет, качество, посадка супер, идеально все! Наконец-то нашла действительно хороший бюстгальтер, под одеждой незаметен
Очень люблю белье этого бренда. 
Таких у меня три всех цветов. Отличные! Удобно, красиво, комфортно. Стирку прекрасно переносят
","[""Качественный"", ""Удобный""]"
"Качество полученного товара оригинальное. Я доволен
Отличные трусы. Идут размер в размер!
Качественные
Хорошие. Снимаю звезду за порванную коробку.  
Удобные, качественные, беру не первый раз
Среднее качество
Супер комфортные. Маломерят, поэтому берите на 1-2 размера больше
Брала синие-отличные: идеальные швы, тонкая гладкая ткань. Эти серые-подделка. Ткань шершавая, швы не аккуратные, нитки торчат. Такого качества трусы не могут столько стоить...
Хорошее качество . 
","[""Качественный"", ""Есть дефекты"", ""Скатывается ткань"", ""Удобный"", ""Маломерит""]"
"Хорошая стандартная рубашка, тоненькая 
Красивая рубашка,  легкая  брал на лето очень красивая, стильна тоже взял по скидке огонь !!!!
Не выкуп . Крой зауженный . Если вы полный то не ваш вариант. Рубашка очень просвечивает  
Рубаха как рубаха 
К качеству и модели вопросов нет. Но слишком тонкая. «Свитер» просвечивает 
Отличная рубашка
","[""Просвечивает"", ""Скатывается ткань""]"
"Плотная , дышащая футболка. Красивая 
Хорошая футболка, довольно плотная и укороченная
Очень качественная и стильная 
Отличная футболка 
Качество, размер, соответствует фото
Очень классная, стильная футболка
Укорочения модель 
Коротенькая, качество отличное 
Прекрасная футболка , качество отличное 
Качество на высоте. Идет в размер. 
","[""Дышит"", ""Качественный""]"
"На худенькие
Отличные штаны, качественные и приятные к телу, легкие. К сожалению, оставался только размер М и они были огромными. Лучше брать на размер, а то и на два размера меньше. 
Классные штаны! Просто слишком большими оказались на мне, поэтому отказ
Качество, подклад, стиль. 
с первого дня сели, как влитые, теперь ношу, не снимая. самые комфортные и удобные спортивные штаны ever!
Штаны супер
Стильно, модно , молодёжно) Шикарные штаны!!! Очень широкие, завышенная талия, шикарная ростовка, качество изумительное-двуслойные, интересный дизайн карманов-спереди, но очень, кстати удобно), внизу резинка широковата , но это не проблема, с кроссами отлично! 
Идут в размер, но моделька   супер широкий овер, поэтому можно смело брать и на размер меньше своего обычного.На 46 полномерный выкупила М, меньший размер не смогла поймать, сидят сводобно, но прикольно) Возможно, для кого то пригодится, в размере М-длина по боковому шву 109 см, в полуобхвате по бёдрам самих штанов 66 см.
Очень классные брюки.
талия 61, бедра 92, рост 172, большие в талии. 
Хотела купить для зала, в итоге оказались слишком широкими и вообще не тот стиль, для прогулки или повседневной носки пойдёт, заниматься в них будет неудобно.
Стильные брюки, мне не подошла модель, на высоких девочек.
Штанцы высший пилотаж, против Адика не попрёшь, фасон ваще бомба.
Хорошие брючки,в размер.Но животик должен отсутствовать☺️Ткань приятная,для непогоды самое то.Пошив качественный.Рекомендую к покупке.
Когда примеряла их в пункте выдачи, подумала, что может это я как-то не так засунула ногу, придя домой я обнаружила, что штанина сшита неправильно. Она перекручена. Оформлять возврат не стала, потому что раньше времени срезала бирки. Но данный товар лучше перепроверяйте. 
Какие же кайфовые шаровары) попались совершенно случайно, в наличии был как раз мой размер, тут же решила купить. Да, объемные - ну так оно шаровары, какими они ещё должны быть?) карманы не совсем привычно сделаны, но это не доставляет неудобств. В целом - штаны огонь, ещё и с такой скидкой! Ношу и радуюсь. 
Плащевка, не очень комфортная, на рост 176 село, но очень полнит ноги-столбы, на животе пузырь... На размер 48 и стройное телосложение -делает громоздкой...Даже не знаю на какую фигуру... Такое фото выкладывать не хочу...
Отличные брюки, рекомендую 
Двухслойные, очень удобные и качественные 
Не понравились. Бесформенные шаровары, похожа в них на снеговика, хотя брала меньше на 2 размера. Отказ.
Сидят хорошо, по размеру
Хорошие брюки 

Для меня оказались широковаты, но по качеству вопросов нет.
Отличные брюки, широкие 
","[""Качественный"", ""Есть дефекты"", ""Качественный принт"", ""Удобный"", ""Сидит идеально""]"
"Сама рубашка хорошая, но очень короткая.
Выкупила. Пока не носила 
Взяла костюмом с брюками. Качество отличное, правда ткань не самая натуральная. Можно носить и на голое тело, и надевать как второй слой на майку 
Хорошая рубашка, подо все) 
Блузка очень короткая 
","[""Скатывается ткань""]"
"Все хорошо, но мало мерит
Хорошее качество! Оказалась маловата, забрал племяннику в подарок! 
Качество хорошее. Ребенку зашла. В школу отлично ходить.
Размер в размер. На лето самое то. 
Качество отличное, стоит своих денег, размер соответствует. 
Поло супер!
Качество неплохое, нитки не торчат
","[""Ткань не скатывается"", ""Идет в размер"", ""Качественный""]"
